t1,t1_bfc,t2, t2_bfc, t1ce, t1ce_bfc, flair, flair_bfc, gt
/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_TCIA10_393_1/BraTS19_TCIA10_393_1_t1.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_TCIA10_393_1/BraTS19_TCIA10_393_1_t1_bfc.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_TCIA10_393_1/BraTS19_TCIA10_393_1_t2.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_TCIA10_393_1/BraTS19_TCIA10_393_1_t2_bfc.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_TCIA10_393_1/BraTS19_TCIA10_393_1_t1ce.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_TCIA10_393_1/BraTS19_TCIA10_393_1_t1ce_bfc.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_TCIA10_393_1/BraTS19_TCIA10_393_1_flair.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_TCIA10_393_1/BraTS19_TCIA10_393_1_flair_bfc.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_TCIA10_393_1/BraTS19_TCIA10_393_1_seg.nii.gz
/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_TCIA10_408_1/BraTS19_TCIA10_408_1_t1.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_TCIA10_408_1/BraTS19_TCIA10_408_1_t1_bfc.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_TCIA10_408_1/BraTS19_TCIA10_408_1_t2.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_TCIA10_408_1/BraTS19_TCIA10_408_1_t2_bfc.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_TCIA10_408_1/BraTS19_TCIA10_408_1_t1ce.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_TCIA10_408_1/BraTS19_TCIA10_408_1_t1ce_bfc.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_TCIA10_408_1/BraTS19_TCIA10_408_1_flair.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_TCIA10_408_1/BraTS19_TCIA10_408_1_flair_bfc.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_TCIA10_408_1/BraTS19_TCIA10_408_1_seg.nii.gz
/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_TCIA10_413_1/BraTS19_TCIA10_413_1_t1.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_TCIA10_413_1/BraTS19_TCIA10_413_1_t1_bfc.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_TCIA10_413_1/BraTS19_TCIA10_413_1_t2.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_TCIA10_413_1/BraTS19_TCIA10_413_1_t2_bfc.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_TCIA10_413_1/BraTS19_TCIA10_413_1_t1ce.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_TCIA10_413_1/BraTS19_TCIA10_413_1_t1ce_bfc.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_TCIA10_413_1/BraTS19_TCIA10_413_1_flair.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_TCIA10_413_1/BraTS19_TCIA10_413_1_flair_bfc.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_TCIA10_413_1/BraTS19_TCIA10_413_1_seg.nii.gz
/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_TCIA10_420_1/BraTS19_TCIA10_420_1_t1.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_TCIA10_420_1/BraTS19_TCIA10_420_1_t1_bfc.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_TCIA10_420_1/BraTS19_TCIA10_420_1_t2.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_TCIA10_420_1/BraTS19_TCIA10_420_1_t2_bfc.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_TCIA10_420_1/BraTS19_TCIA10_420_1_t1ce.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_TCIA10_420_1/BraTS19_TCIA10_420_1_t1ce_bfc.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_TCIA10_420_1/BraTS19_TCIA10_420_1_flair.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_TCIA10_420_1/BraTS19_TCIA10_420_1_flair_bfc.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_TCIA10_420_1/BraTS19_TCIA10_420_1_seg.nii.gz
/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_TCIA10_442_1/BraTS19_TCIA10_442_1_t1.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_TCIA10_442_1/BraTS19_TCIA10_442_1_t1_bfc.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_TCIA10_442_1/BraTS19_TCIA10_442_1_t2.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_TCIA10_442_1/BraTS19_TCIA10_442_1_t2_bfc.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_TCIA10_442_1/BraTS19_TCIA10_442_1_t1ce.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_TCIA10_442_1/BraTS19_TCIA10_442_1_t1ce_bfc.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_TCIA10_442_1/BraTS19_TCIA10_442_1_flair.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_TCIA10_442_1/BraTS19_TCIA10_442_1_flair_bfc.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_TCIA10_442_1/BraTS19_TCIA10_442_1_seg.nii.gz
/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_TCIA10_449_1/BraTS19_TCIA10_449_1_t1.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_TCIA10_449_1/BraTS19_TCIA10_449_1_t1_bfc.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_TCIA10_449_1/BraTS19_TCIA10_449_1_t2.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_TCIA10_449_1/BraTS19_TCIA10_449_1_t2_bfc.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_TCIA10_449_1/BraTS19_TCIA10_449_1_t1ce.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_TCIA10_449_1/BraTS19_TCIA10_449_1_t1ce_bfc.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_TCIA10_449_1/BraTS19_TCIA10_449_1_flair.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_TCIA10_449_1/BraTS19_TCIA10_449_1_flair_bfc.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_TCIA10_449_1/BraTS19_TCIA10_449_1_seg.nii.gz
/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_CBICA_AQJ_1/BraTS19_CBICA_AQJ_1_t1.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_CBICA_AQJ_1/BraTS19_CBICA_AQJ_1_t1_bfc.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_CBICA_AQJ_1/BraTS19_CBICA_AQJ_1_t2.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_CBICA_AQJ_1/BraTS19_CBICA_AQJ_1_t2_bfc.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_CBICA_AQJ_1/BraTS19_CBICA_AQJ_1_t1ce.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_CBICA_AQJ_1/BraTS19_CBICA_AQJ_1_t1ce_bfc.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_CBICA_AQJ_1/BraTS19_CBICA_AQJ_1_flair.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_CBICA_AQJ_1/BraTS19_CBICA_AQJ_1_flair_bfc.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_CBICA_AQJ_1/BraTS19_CBICA_AQJ_1_seg.nii.gz
/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_TCIA10_628_1/BraTS19_TCIA10_628_1_t1.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_TCIA10_628_1/BraTS19_TCIA10_628_1_t1_bfc.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_TCIA10_628_1/BraTS19_TCIA10_628_1_t2.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_TCIA10_628_1/BraTS19_TCIA10_628_1_t2_bfc.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_TCIA10_628_1/BraTS19_TCIA10_628_1_t1ce.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_TCIA10_628_1/BraTS19_TCIA10_628_1_t1ce_bfc.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_TCIA10_628_1/BraTS19_TCIA10_628_1_flair.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_TCIA10_628_1/BraTS19_TCIA10_628_1_flair_bfc.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_TCIA10_628_1/BraTS19_TCIA10_628_1_seg.nii.gz
/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_TCIA10_629_1/BraTS19_TCIA10_629_1_t1.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_TCIA10_629_1/BraTS19_TCIA10_629_1_t1_bfc.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_TCIA10_629_1/BraTS19_TCIA10_629_1_t2.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_TCIA10_629_1/BraTS19_TCIA10_629_1_t2_bfc.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_TCIA10_629_1/BraTS19_TCIA10_629_1_t1ce.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_TCIA10_629_1/BraTS19_TCIA10_629_1_t1ce_bfc.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_TCIA10_629_1/BraTS19_TCIA10_629_1_flair.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_TCIA10_629_1/BraTS19_TCIA10_629_1_flair_bfc.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_TCIA10_629_1/BraTS19_TCIA10_629_1_seg.nii.gz
/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_CBICA_ANI_1/BraTS19_CBICA_ANI_1_t1.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_CBICA_ANI_1/BraTS19_CBICA_ANI_1_t1_bfc.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_CBICA_ANI_1/BraTS19_CBICA_ANI_1_t2.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_CBICA_ANI_1/BraTS19_CBICA_ANI_1_t2_bfc.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_CBICA_ANI_1/BraTS19_CBICA_ANI_1_t1ce.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_CBICA_ANI_1/BraTS19_CBICA_ANI_1_t1ce_bfc.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_CBICA_ANI_1/BraTS19_CBICA_ANI_1_flair.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_CBICA_ANI_1/BraTS19_CBICA_ANI_1_flair_bfc.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_CBICA_ANI_1/BraTS19_CBICA_ANI_1_seg.nii.gz
/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_TCIA10_637_1/BraTS19_TCIA10_637_1_t1.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_TCIA10_637_1/BraTS19_TCIA10_637_1_t1_bfc.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_TCIA10_637_1/BraTS19_TCIA10_637_1_t2.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_TCIA10_637_1/BraTS19_TCIA10_637_1_t2_bfc.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_TCIA10_637_1/BraTS19_TCIA10_637_1_t1ce.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_TCIA10_637_1/BraTS19_TCIA10_637_1_t1ce_bfc.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_TCIA10_637_1/BraTS19_TCIA10_637_1_flair.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_TCIA10_637_1/BraTS19_TCIA10_637_1_flair_bfc.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_TCIA10_637_1/BraTS19_TCIA10_637_1_seg.nii.gz
/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_TCIA10_639_1/BraTS19_TCIA10_639_1_t1.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_TCIA10_639_1/BraTS19_TCIA10_639_1_t1_bfc.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_TCIA10_639_1/BraTS19_TCIA10_639_1_t2.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_TCIA10_639_1/BraTS19_TCIA10_639_1_t2_bfc.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_TCIA10_639_1/BraTS19_TCIA10_639_1_t1ce.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_TCIA10_639_1/BraTS19_TCIA10_639_1_t1ce_bfc.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_TCIA10_639_1/BraTS19_TCIA10_639_1_flair.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_TCIA10_639_1/BraTS19_TCIA10_639_1_flair_bfc.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_TCIA10_639_1/BraTS19_TCIA10_639_1_seg.nii.gz
/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_2013_27_1/BraTS19_2013_27_1_t1.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_2013_27_1/BraTS19_2013_27_1_t1_bfc.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_2013_27_1/BraTS19_2013_27_1_t2.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_2013_27_1/BraTS19_2013_27_1_t2_bfc.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_2013_27_1/BraTS19_2013_27_1_t1ce.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_2013_27_1/BraTS19_2013_27_1_t1ce_bfc.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_2013_27_1/BraTS19_2013_27_1_flair.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_2013_27_1/BraTS19_2013_27_1_flair_bfc.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_2013_27_1/BraTS19_2013_27_1_seg.nii.gz
/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_CBICA_AAL_1/BraTS19_CBICA_AAL_1_t1.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_CBICA_AAL_1/BraTS19_CBICA_AAL_1_t1_bfc.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_CBICA_AAL_1/BraTS19_CBICA_AAL_1_t2.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_CBICA_AAL_1/BraTS19_CBICA_AAL_1_t2_bfc.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_CBICA_AAL_1/BraTS19_CBICA_AAL_1_t1ce.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_CBICA_AAL_1/BraTS19_CBICA_AAL_1_t1ce_bfc.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_CBICA_AAL_1/BraTS19_CBICA_AAL_1_flair.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_CBICA_AAL_1/BraTS19_CBICA_AAL_1_flair_bfc.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_CBICA_AAL_1/BraTS19_CBICA_AAL_1_seg.nii.gz
/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_CBICA_ABE_1/BraTS19_CBICA_ABE_1_t1.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_CBICA_ABE_1/BraTS19_CBICA_ABE_1_t1_bfc.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_CBICA_ABE_1/BraTS19_CBICA_ABE_1_t2.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_CBICA_ABE_1/BraTS19_CBICA_ABE_1_t2_bfc.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_CBICA_ABE_1/BraTS19_CBICA_ABE_1_t1ce.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_CBICA_ABE_1/BraTS19_CBICA_ABE_1_t1ce_bfc.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_CBICA_ABE_1/BraTS19_CBICA_ABE_1_flair.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_CBICA_ABE_1/BraTS19_CBICA_ABE_1_flair_bfc.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_CBICA_ABE_1/BraTS19_CBICA_ABE_1_seg.nii.gz
/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_CBICA_AME_1/BraTS19_CBICA_AME_1_t1.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_CBICA_AME_1/BraTS19_CBICA_AME_1_t1_bfc.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_CBICA_AME_1/BraTS19_CBICA_AME_1_t2.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_CBICA_AME_1/BraTS19_CBICA_AME_1_t2_bfc.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_CBICA_AME_1/BraTS19_CBICA_AME_1_t1ce.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_CBICA_AME_1/BraTS19_CBICA_AME_1_t1ce_bfc.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_CBICA_AME_1/BraTS19_CBICA_AME_1_flair.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_CBICA_AME_1/BraTS19_CBICA_AME_1_flair_bfc.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_CBICA_AME_1/BraTS19_CBICA_AME_1_seg.nii.gz
/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_TCIA12_249_1/BraTS19_TCIA12_249_1_t1.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_TCIA12_249_1/BraTS19_TCIA12_249_1_t1_bfc.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_TCIA12_249_1/BraTS19_TCIA12_249_1_t2.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_TCIA12_249_1/BraTS19_TCIA12_249_1_t2_bfc.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_TCIA12_249_1/BraTS19_TCIA12_249_1_t1ce.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_TCIA12_249_1/BraTS19_TCIA12_249_1_t1ce_bfc.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_TCIA12_249_1/BraTS19_TCIA12_249_1_flair.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_TCIA12_249_1/BraTS19_TCIA12_249_1_flair_bfc.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_TCIA12_249_1/BraTS19_TCIA12_249_1_seg.nii.gz
/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_TCIA12_298_1/BraTS19_TCIA12_298_1_t1.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_TCIA12_298_1/BraTS19_TCIA12_298_1_t1_bfc.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_TCIA12_298_1/BraTS19_TCIA12_298_1_t2.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_TCIA12_298_1/BraTS19_TCIA12_298_1_t2_bfc.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_TCIA12_298_1/BraTS19_TCIA12_298_1_t1ce.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_TCIA12_298_1/BraTS19_TCIA12_298_1_t1ce_bfc.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_TCIA12_298_1/BraTS19_TCIA12_298_1_flair.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_TCIA12_298_1/BraTS19_TCIA12_298_1_flair_bfc.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_TCIA12_298_1/BraTS19_TCIA12_298_1_seg.nii.gz
/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_TCIA12_466_1/BraTS19_TCIA12_466_1_t1.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_TCIA12_466_1/BraTS19_TCIA12_466_1_t1_bfc.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_TCIA12_466_1/BraTS19_TCIA12_466_1_t2.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_TCIA12_466_1/BraTS19_TCIA12_466_1_t2_bfc.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_TCIA12_466_1/BraTS19_TCIA12_466_1_t1ce.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_TCIA12_466_1/BraTS19_TCIA12_466_1_t1ce_bfc.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_TCIA12_466_1/BraTS19_TCIA12_466_1_flair.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_TCIA12_466_1/BraTS19_TCIA12_466_1_flair_bfc.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_TCIA12_466_1/BraTS19_TCIA12_466_1_seg.nii.gz
/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_TCIA12_470_1/BraTS19_TCIA12_470_1_t1.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_TCIA12_470_1/BraTS19_TCIA12_470_1_t1_bfc.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_TCIA12_470_1/BraTS19_TCIA12_470_1_t2.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_TCIA12_470_1/BraTS19_TCIA12_470_1_t2_bfc.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_TCIA12_470_1/BraTS19_TCIA12_470_1_t1ce.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_TCIA12_470_1/BraTS19_TCIA12_470_1_t1ce_bfc.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_TCIA12_470_1/BraTS19_TCIA12_470_1_flair.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_TCIA12_470_1/BraTS19_TCIA12_470_1_flair_bfc.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_TCIA12_470_1/BraTS19_TCIA12_470_1_seg.nii.gz
/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_2013_20_1/BraTS19_2013_20_1_t1.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_2013_20_1/BraTS19_2013_20_1_t1_bfc.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_2013_20_1/BraTS19_2013_20_1_t2.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_2013_20_1/BraTS19_2013_20_1_t2_bfc.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_2013_20_1/BraTS19_2013_20_1_t1ce.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_2013_20_1/BraTS19_2013_20_1_t1ce_bfc.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_2013_20_1/BraTS19_2013_20_1_flair.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_2013_20_1/BraTS19_2013_20_1_flair_bfc.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_2013_20_1/BraTS19_2013_20_1_seg.nii.gz
/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_2013_23_1/BraTS19_2013_23_1_t1.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_2013_23_1/BraTS19_2013_23_1_t1_bfc.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_2013_23_1/BraTS19_2013_23_1_t2.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_2013_23_1/BraTS19_2013_23_1_t2_bfc.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_2013_23_1/BraTS19_2013_23_1_t1ce.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_2013_23_1/BraTS19_2013_23_1_t1ce_bfc.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_2013_23_1/BraTS19_2013_23_1_flair.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_2013_23_1/BraTS19_2013_23_1_flair_bfc.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_2013_23_1/BraTS19_2013_23_1_seg.nii.gz
